accx,accy,accz,Activity,Subject
0.9436499,-0.4144948,-0.07617453,WALKING_UPSTAIRS,28
1.034823,-0.4224573,-0.05807287,WALKING_UPSTAIRS,28
1.226704,-0.4257653,-0.05814792,WALKING_UPSTAIRS,28
1.371345,-0.4417588,-0.1096454,WALKING_UPSTAIRS,28
1.395436,-0.5352457,-0.227634,WALKING_UPSTAIRS,28
1.390009,-0.7403327,-0.3035383,WALKING_UPSTAIRS,28
1.408722,-0.825188,-0.2802553,WALKING_UPSTAIRS,28
1.224308,-0.6393203,-0.2577311,WALKING_UPSTAIRS,28
0.9323408,-0.4075851,-0.2944535,WALKING_UPSTAIRS,28
0.7924586,-0.3501012,-0.2992485,WALKING_UPSTAIRS,28
0.7715422,-0.3358149,-0.2689036,WALKING_UPSTAIRS,28
0.7745466,-0.2584564,-0.2652534,WALKING_UPSTAIRS,28
0.8029739,-0.2802092,-0.2256399,WALKING_UPSTAIRS,28
0.9609592,-0.369061,-0.1898997,WALKING_UPSTAIRS,28
1.002798,-0.3720256,-0.1890871,WALKING_UPSTAIRS,28
0.8485391,-0.3274017,-0.1570411,WALKING_UPSTAIRS,28
0.7876092,-0.2604636,-0.1677007,WALKING_UPSTAIRS,28
0.6842748,-0.1871919,-0.2008677,WALKING_UPSTAIRS,28
0.5869054,-0.1338794,-0.2029206,WALKING_UPSTAIRS,28
0.6033371,-0.10959,-0.2447243,WALKING_UPSTAIRS,28
0.6258273,-0.1790245,-0.2741129,WALKING_UPSTAIRS,28
0.7559693,-0.2644788,-0.2624576,WALKING_UPSTAIRS,28
0.8425406,-0.2592522,-0.2676822,WALKING_UPSTAIRS,28
0.851541,-0.2384319,-0.2871727,WALKING_UPSTAIRS,28
0.8958168,-0.2338952,-0.3022885,WALKING_UPSTAIRS,28
0.9499466,-0.2350116,-0.2854451,WALKING_UPSTAIRS,28
1.062247,-0.241401,-0.2567125,WALKING_UPSTAIRS,28
1.061859,-0.2153701,-0.2495839,WALKING_UPSTAIRS,28
1.010586,-0.1463511,-0.2541018,WALKING_UPSTAIRS,28
1.037785,-0.07094107,-0.2609793,WALKING_UPSTAIRS,28
1.00951,-0.09204465,-0.2577969,WALKING_UPSTAIRS,28
1.029461,-0.1812145,-0.2612949,WALKING_UPSTAIRS,28
1.087861,-0.243341,-0.2835947,WALKING_UPSTAIRS,28
1.14812,-0.3571985,-0.3301323,WALKING_UPSTAIRS,28
1.258206,-0.4889598,-0.4199314,WALKING_UPSTAIRS,28
1.328429,-0.507924,-0.5260589,WALKING_UPSTAIRS,28
1.382544,-0.4110371,-0.6013649,WALKING_UPSTAIRS,28
1.348248,-0.3184071,-0.5927284,WALKING_UPSTAIRS,28
1.164279,-0.3626995,-0.5222007,WALKING_UPSTAIRS,28
0.963025,-0.4082387,-0.4701069,WALKING_UPSTAIRS,28
0.8818304,-0.3736442,-0.4266134,WALKING_UPSTAIRS,28
0.9678131,-0.3619126,-0.4010747,WALKING_UPSTAIRS,28
1.018494,-0.3227018,-0.4084312,WALKING_UPSTAIRS,28
0.9967991,-0.3172931,-0.3948512,WALKING_UPSTAIRS,28
0.9922052,-0.3668028,-0.3368855,WALKING_UPSTAIRS,28
0.9065282,-0.3517234,-0.2375981,WALKING_UPSTAIRS,28
0.8610538,-0.3386694,-0.1925623,WALKING_UPSTAIRS,28
0.8740808,-0.3163335,-0.2431425,WALKING_UPSTAIRS,28
0.8130167,-0.2873977,-0.2510718,WALKING_UPSTAIRS,28
0.7602679,-0.3115613,-0.1973203,WALKING_UPSTAIRS,28
0.6886136,-0.2945915,-0.1388182,WALKING_UPSTAIRS,28
0.6381059,-0.2492337,-0.09756835,WALKING_UPSTAIRS,28
0.6631979,-0.1931538,-0.1282936,WALKING_UPSTAIRS,28
0.6613508,-0.1465931,-0.1693092,WALKING_UPSTAIRS,28
0.6736668,-0.1884768,-0.156001,WALKING_UPSTAIRS,28
0.688548,-0.2527854,-0.1283336,WALKING_UPSTAIRS,28
0.7065686,-0.3381605,-0.09361714,WALKING_UPSTAIRS,28
0.7724788,-0.4173448,-0.0845909,WALKING_UPSTAIRS,28
0.8028365,-0.4083085,-0.09937263,WALKING_UPSTAIRS,28
0.8153583,-0.3997049,-0.08047227,WALKING_UPSTAIRS,28
0.849812,-0.3898358,-0.05923248,WALKING_UPSTAIRS,28
0.9258654,-0.3512355,-0.04957292,WALKING_UPSTAIRS,28
1.04028,-0.3421303,-0.05888955,WALKING_UPSTAIRS,28
1.107816,-0.3243814,-0.1122566,WALKING_UPSTAIRS,28
1.213719,-0.3351112,-0.1763015,WALKING_UPSTAIRS,28
1.466957,-0.4870801,-0.246109,WALKING_UPSTAIRS,28
1.639648,-0.6711578,-0.2611937,WALKING_UPSTAIRS,28
1.475995,-0.6570624,-0.2161603,WALKING_UPSTAIRS,28
1.219711,-0.5419546,-0.2096643,WALKING_UPSTAIRS,28
1.144149,-0.5326356,-0.2033874,WALKING_UPSTAIRS,28
1.053516,-0.4965973,-0.21653,WALKING_UPSTAIRS,28
0.8903789,-0.3986515,-0.271979,WALKING_UPSTAIRS,28
0.8382406,-0.3650478,-0.2936947,WALKING_UPSTAIRS,28
0.8905579,-0.3675053,-0.2807865,WALKING_UPSTAIRS,28
0.9188127,-0.3764895,-0.2327278,WALKING_UPSTAIRS,28
0.8933529,-0.3614744,-0.2262401,WALKING_UPSTAIRS,28
0.8646124,-0.3501746,-0.2359159,WALKING_UPSTAIRS,28
0.7779181,-0.3457211,-0.185091,WALKING_UPSTAIRS,28
0.7020758,-0.3108526,-0.1901977,WALKING_UPSTAIRS,28
0.6953031,-0.3161099,-0.2087261,WALKING_UPSTAIRS,28
0.6294008,-0.3027793,-0.2086007,WALKING_UPSTAIRS,28
0.6048874,-0.2684107,-0.2433888,WALKING_UPSTAIRS,28
0.6420714,-0.2606535,-0.2805447,WALKING_UPSTAIRS,28
0.6840418,-0.2140455,-0.3395414,WALKING_UPSTAIRS,28
0.7833119,-0.2015076,-0.3286256,WALKING_UPSTAIRS,28
0.8068999,-0.1880508,-0.2604212,WALKING_UPSTAIRS,28
0.8160177,-0.1151614,-0.2476525,WALKING_UPSTAIRS,28
0.9231571,-0.09593787,-0.2428472,WALKING_UPSTAIRS,28
1.006458,-0.1287566,-0.2473934,WALKING_UPSTAIRS,28
1.021233,-0.1658133,-0.2365933,WALKING_UPSTAIRS,28
0.9719242,-0.183136,-0.2275203,WALKING_UPSTAIRS,28
0.9427954,-0.1890398,-0.2529631,WALKING_UPSTAIRS,28
0.9675172,-0.2164116,-0.2369108,WALKING_UPSTAIRS,28
0.9719221,-0.2378507,-0.2148609,WALKING_UPSTAIRS,28
0.9805869,-0.2056736,-0.2029296,WALKING_UPSTAIRS,28
1.014735,-0.1140916,-0.2217427,WALKING_UPSTAIRS,28
1.066836,-0.06588339,-0.2699988,WALKING_UPSTAIRS,28
1.110847,-0.1190944,-0.2379005,WALKING_UPSTAIRS,28
1.131413,-0.220504,-0.2104018,WALKING_UPSTAIRS,28
1.152814,-0.3394126,-0.2478302,WALKING_UPSTAIRS,28
1.210416,-0.442754,-0.3482592,WALKING_UPSTAIRS,28
1.395831,-0.4599902,-0.5523937,WALKING_UPSTAIRS,28
1.560614,-0.352253,-0.6405585,WALKING_UPSTAIRS,28
1.420027,-0.261536,-0.5606914,WALKING_UPSTAIRS,28
1.154609,-0.3116285,-0.5498392,WALKING_UPSTAIRS,28
1.016862,-0.3615835,-0.5566107,WALKING_UPSTAIRS,28
0.9530019,-0.3367792,-0.4678087,WALKING_UPSTAIRS,28
0.9915209,-0.3147827,-0.3726269,WALKING_UPSTAIRS,28
1.036119,-0.2854917,-0.3028592,WALKING_UPSTAIRS,28
0.9662537,-0.2689259,-0.2439294,WALKING_UPSTAIRS,28
0.935389,-0.2951492,-0.2148252,WALKING_UPSTAIRS,28
0.8923007,-0.2846536,-0.2076415,WALKING_UPSTAIRS,28
0.8263651,-0.240268,-0.2059762,WALKING_UPSTAIRS,28
0.8381153,-0.1880593,-0.1972922,WALKING_UPSTAIRS,28
0.8024245,-0.1424032,-0.1919828,WALKING_UPSTAIRS,28
0.7520559,-0.1845209,-0.1909663,WALKING_UPSTAIRS,28
0.7022438,-0.2523517,-0.1578027,WALKING_UPSTAIRS,28
0.6583727,-0.2950897,-0.1248577,WALKING_UPSTAIRS,28
0.7024565,-0.3488438,-0.1345913,WALKING_UPSTAIRS,28
0.6903996,-0.3789793,-0.1427254,WALKING_UPSTAIRS,28
0.6742519,-0.3798173,-0.125574,WALKING_UPSTAIRS,28
0.7075445,-0.3242976,-0.1070224,WALKING_UPSTAIRS,28
0.6951821,-0.2704277,-0.09463715,WALKING_UPSTAIRS,28
0.744353,-0.280581,-0.1068535,WALKING_UPSTAIRS,28
0.8047727,-0.2823196,-0.135342,WALKING_UPSTAIRS,28
0.8038308,-0.3265011,-0.1215769,WALKING_UPSTAIRS,28
0.7950042,-0.3950021,-0.09953198,WALKING_UPSTAIRS,28
0.7822579,-0.3952065,-0.09194861,WALKING_UPSTAIRS,28
0.8174706,-0.3914111,-0.05122761,WALKING_UPSTAIRS,28
0.8618712,-0.4100327,-0.03460775,WALKING_UPSTAIRS,28
0.8986469,-0.4111705,-0.04654742,WALKING_UPSTAIRS,28
0.9759608,-0.3648556,-0.04353656,WALKING_UPSTAIRS,28
1.060193,-0.2818183,-0.06736532,WALKING_UPSTAIRS,28
1.160312,-0.2090292,-0.1197113,WALKING_UPSTAIRS,28
1.304712,-0.2304628,-0.1961455,WALKING_UPSTAIRS,28
1.498984,-0.4232447,-0.2491639,WALKING_UPSTAIRS,28
1.627687,-0.6686673,-0.2318994,WALKING_UPSTAIRS,28
1.531162,-0.7415788,-0.2208937,WALKING_UPSTAIRS,28
1.280059,-0.6416106,-0.219551,WALKING_UPSTAIRS,28
1.027244,-0.6142877,-0.1835394,WALKING_UPSTAIRS,28
0.8833372,-0.6657951,-0.169739,WALKING_UPSTAIRS,28
0.8522021,-0.6292798,-0.2353519,WALKING_UPSTAIRS,28
0.8176423,-0.5708166,-0.3485809,WALKING_UPSTAIRS,28
0.8183563,-0.48407,-0.3977382,WALKING_UPSTAIRS,28
0.8484879,-0.3700966,-0.3396622,WALKING_UPSTAIRS,28
0.8082649,-0.3098246,-0.2683428,WALKING_UPSTAIRS,28
0.7958811,-0.267351,-0.2386021,WALKING_UPSTAIRS,28
0.7852573,-0.3014883,-0.2281315,WALKING_UPSTAIRS,28
0.7365769,-0.3510195,-0.2367421,WALKING_UPSTAIRS,28
0.7347016,-0.3470032,-0.2425972,WALKING_UPSTAIRS,28
0.7035606,-0.3607791,-0.2338253,WALKING_UPSTAIRS,28
0.6886577,-0.3220238,-0.2434924,WALKING_UPSTAIRS,28
0.7072914,-0.2837739,-0.2562738,WALKING_UPSTAIRS,28
0.6781847,-0.2709617,-0.2728052,WALKING_UPSTAIRS,28
0.679737,-0.2138789,-0.3001649,WALKING_UPSTAIRS,28
0.7003916,-0.1912079,-0.3012973,WALKING_UPSTAIRS,28
0.7726222,-0.1734452,-0.2895978,WALKING_UPSTAIRS,28
0.9028287,-0.1543526,-0.2522856,WALKING_UPSTAIRS,28
0.9482647,-0.1668269,-0.1849064,WALKING_UPSTAIRS,28
0.9349695,-0.157384,-0.160588,WALKING_UPSTAIRS,28
0.9476752,-0.119221,-0.1509796,WALKING_UPSTAIRS,28
0.9805941,-0.03980184,-0.1329292,WALKING_UPSTAIRS,28
0.9896251,0.02385779,-0.1924316,WALKING_UPSTAIRS,28
1.01345,0.01395174,-0.2623035,WALKING_UPSTAIRS,28
1.045604,-0.08309165,-0.2250255,WALKING_UPSTAIRS,28
1.010719,-0.237878,-0.1742739,WALKING_UPSTAIRS,28
0.9919258,-0.2973659,-0.170004,WALKING_UPSTAIRS,28
1.00061,-0.2946904,-0.1703347,WALKING_UPSTAIRS,28
1.092917,-0.3281233,-0.2110185,WALKING_UPSTAIRS,28
1.312692,-0.3218342,-0.2829588,WALKING_UPSTAIRS,28
1.398906,-0.3070438,-0.3411559,WALKING_UPSTAIRS,28
1.368319,-0.309114,-0.393436,WALKING_UPSTAIRS,28
1.45294,-0.2520806,-0.5114855,WALKING_UPSTAIRS,28
1.526583,-0.2003145,-0.666069,WALKING_UPSTAIRS,28
1.34647,-0.2478499,-0.6096747,WALKING_UPSTAIRS,28
1.017513,-0.3560809,-0.4935572,WALKING_UPSTAIRS,28
0.8941046,-0.4384242,-0.5774359,WALKING_UPSTAIRS,28
0.9791831,-0.4649803,-0.5749509,WALKING_UPSTAIRS,28
1.026827,-0.4712799,-0.5136765,WALKING_UPSTAIRS,28
1.029177,-0.4112352,-0.5276137,WALKING_UPSTAIRS,28
1.03217,-0.2607218,-0.4038928,WALKING_UPSTAIRS,28
0.9807816,-0.1921405,-0.3132733,WALKING_UPSTAIRS,28
0.9184902,-0.2151463,-0.3202124,WALKING_UPSTAIRS,28
0.9291435,-0.2097313,-0.2708083,WALKING_UPSTAIRS,28
0.9179249,-0.239418,-0.2517795,WALKING_UPSTAIRS,28
0.8355161,-0.2716,-0.2369418,WALKING_UPSTAIRS,28
0.750967,-0.2621955,-0.2284145,WALKING_UPSTAIRS,28
0.672074,-0.2615934,-0.2214991,WALKING_UPSTAIRS,28
0.6574384,-0.2290487,-0.181794,WALKING_UPSTAIRS,28
0.6877909,-0.2159404,-0.1948323,WALKING_UPSTAIRS,28
0.6943944,-0.2288851,-0.2034395,WALKING_UPSTAIRS,28
0.7139005,-0.2244308,-0.1930694,WALKING_UPSTAIRS,28
0.7092737,-0.2637344,-0.1772347,WALKING_UPSTAIRS,28
0.6945483,-0.3001123,-0.1404166,WALKING_UPSTAIRS,28
0.7400069,-0.3238866,-0.1572727,WALKING_UPSTAIRS,28
0.8151522,-0.3624572,-0.169164,WALKING_UPSTAIRS,28
0.8815292,-0.3737202,-0.1437871,WALKING_UPSTAIRS,28
0.8948829,-0.3730454,-0.1252374,WALKING_UPSTAIRS,28
0.9016749,-0.3689374,-0.08780567,WALKING_UPSTAIRS,28
0.998303,-0.3723744,-0.05661904,WALKING_UPSTAIRS,28
1.127468,-0.3558564,-0.0560956,WALKING_UPSTAIRS,28
1.233575,-0.2895867,-0.09842347,WALKING_UPSTAIRS,28
1.339271,-0.2577237,-0.2079283,WALKING_UPSTAIRS,28
1.439557,-0.3664097,-0.3035657,WALKING_UPSTAIRS,28
1.465352,-0.599761,-0.2852254,WALKING_UPSTAIRS,28
1.296247,-0.7349944,-0.2513366,WALKING_UPSTAIRS,28
1.027787,-0.6805515,-0.2797376,WALKING_UPSTAIRS,28
0.8946371,-0.5669483,-0.2551685,WALKING_UPSTAIRS,28
0.8680704,-0.4199346,-0.2241174,WALKING_UPSTAIRS,28
0.8517434,-0.2761711,-0.2599861,WALKING_UPSTAIRS,28
0.848435,-0.2058201,-0.2648474,WALKING_UPSTAIRS,28
0.8456096,-0.2004231,-0.250642,WALKING_UPSTAIRS,28
0.8666175,-0.2640792,-0.216847,WALKING_UPSTAIRS,28
0.8843937,-0.3484347,-0.1489661,WALKING_UPSTAIRS,28
0.8629799,-0.3663274,-0.1371494,WALKING_UPSTAIRS,28
0.8240133,-0.3349896,-0.1738123,WALKING_UPSTAIRS,28
0.7336642,-0.2867375,-0.2255073,WALKING_UPSTAIRS,28
0.6433802,-0.1951684,-0.2795092,WALKING_UPSTAIRS,28
0.6552105,-0.1261455,-0.3065965,WALKING_UPSTAIRS,28
0.728434,-0.1458634,-0.3206585,WALKING_UPSTAIRS,28
0.7837897,-0.1904952,-0.317991,WALKING_UPSTAIRS,28
0.7837599,-0.2356627,-0.2845146,WALKING_UPSTAIRS,28
0.7749399,-0.2643805,-0.2404064,WALKING_UPSTAIRS,28
0.8402973,-0.2480632,-0.2371115,WALKING_UPSTAIRS,28
0.945954,-0.2384265,-0.2582022,WALKING_UPSTAIRS,28
1.007999,-0.218698,-0.2519945,WALKING_UPSTAIRS,28
0.9929838,-0.1541923,-0.2548307,WALKING_UPSTAIRS,28
0.9548784,-0.1029954,-0.2477528,WALKING_UPSTAIRS,28
0.9626664,-0.09680427,-0.2257671,WALKING_UPSTAIRS,28
0.987146,-0.1415748,-0.2503725,WALKING_UPSTAIRS,28
1.040356,-0.2268317,-0.2627883,WALKING_UPSTAIRS,28
1.13747,-0.3237223,-0.2302069,WALKING_UPSTAIRS,28
1.221801,-0.3954075,-0.2274972,WALKING_UPSTAIRS,28
1.293727,-0.402914,-0.3011267,WALKING_UPSTAIRS,28
1.314567,-0.376856,-0.4088668,WALKING_UPSTAIRS,28
1.280061,-0.3103925,-0.5047972,WALKING_UPSTAIRS,28
1.248395,-0.2271579,-0.6057706,WALKING_UPSTAIRS,28
1.174882,-0.2831021,-0.5977334,WALKING_UPSTAIRS,28
1.048675,-0.4624608,-0.4741925,WALKING_UPSTAIRS,28
0.9421526,-0.5714322,-0.4370433,WALKING_UPSTAIRS,28
0.9763553,-0.4948932,-0.4110602,WALKING_UPSTAIRS,28
1.068359,-0.3702294,-0.3506655,WALKING_UPSTAIRS,28
1.012107,-0.3616467,-0.344417,WALKING_UPSTAIRS,28
0.9811092,-0.2949683,-0.3017275,WALKING_UPSTAIRS,28
0.9981261,-0.2117833,-0.2866554,WALKING_UPSTAIRS,28
0.9083182,-0.2780124,-0.2905828,WALKING_UPSTAIRS,28
0.8603195,-0.2626158,-0.2147877,WALKING_UPSTAIRS,28
0.789706,-0.2369687,-0.1974337,WALKING_UPSTAIRS,28
0.6857862,-0.3109027,-0.2099613,WALKING_UPSTAIRS,28
0.6836444,-0.3208917,-0.1962817,WALKING_UPSTAIRS,28
0.6615239,-0.3586183,-0.1978907,WALKING_UPSTAIRS,28
0.6619716,-0.3561489,-0.1705882,WALKING_UPSTAIRS,28
0.6903128,-0.2994614,-0.1552253,WALKING_UPSTAIRS,28
0.7001814,-0.3155913,-0.1415435,WALKING_UPSTAIRS,28
0.7633532,-0.2888741,-0.1154446,WALKING_UPSTAIRS,28
0.7758292,-0.3002522,-0.1295444,WALKING_UPSTAIRS,28
0.7873259,-0.3371858,-0.139192,WALKING_UPSTAIRS,28
0.8478818,-0.328513,-0.1290869,WALKING_UPSTAIRS,28
0.8697439,-0.3939463,-0.1121285,WALKING_UPSTAIRS,28
0.8924004,-0.4186775,-0.08655418,WALKING_UPSTAIRS,28
0.8604077,-0.3712344,-0.07971673,WALKING_UPSTAIRS,28
0.8007138,-0.3304232,-0.09311034,WALKING_UPSTAIRS,28
0.8114316,-0.2977556,-0.08750804,WALKING_UPSTAIRS,28
0.8499602,-0.298863,-0.03398837,WALKING_UPSTAIRS,28
0.8995269,-0.284681,0.02332324,WALKING_UPSTAIRS,28
0.9331259,-0.2804284,0.02167441,WALKING_UPSTAIRS,28
0.9847698,-0.296445,-0.02225795,WALKING_UPSTAIRS,28
1.075617,-0.3050497,-0.05107712,WALKING_UPSTAIRS,28
1.158819,-0.3728882,-0.07922587,WALKING_UPSTAIRS,28
1.352134,-0.5072927,-0.1216706,WALKING_UPSTAIRS,28
1.664516,-0.6356347,-0.1421927,WALKING_UPSTAIRS,28
1.792962,-0.6334629,-0.1632914,WALKING_UPSTAIRS,28
1.499693,-0.5370392,-0.1742606,WALKING_UPSTAIRS,28
1.042554,-0.500977,-0.1681807,WALKING_UPSTAIRS,28
0.8688458,-0.4959388,-0.1995707,WALKING_UPSTAIRS,28
0.8639374,-0.4674654,-0.2199329,WALKING_UPSTAIRS,28
0.8296181,-0.4157889,-0.227234,WALKING_UPSTAIRS,28
0.8723453,-0.3902333,-0.2699507,WALKING_UPSTAIRS,28
0.887056,-0.4272396,-0.2841912,WALKING_UPSTAIRS,28
0.8694103,-0.4492726,-0.2583395,WALKING_UPSTAIRS,28
0.8709577,-0.4558453,-0.2150011,WALKING_UPSTAIRS,28
0.8084638,-0.4424479,-0.1695555,WALKING_UPSTAIRS,28
0.8074629,-0.3786558,-0.1909929,WALKING_UPSTAIRS,28
0.8178262,-0.3182339,-0.2508347,WALKING_UPSTAIRS,28
0.7667189,-0.2524859,-0.2846483,WALKING_UPSTAIRS,28
0.7514605,-0.2027164,-0.3050639,WALKING_UPSTAIRS,28
0.7227707,-0.2002396,-0.2985609,WALKING_UPSTAIRS,28
0.7142208,-0.2114349,-0.2755265,WALKING_UPSTAIRS,28
0.7148333,-0.2437509,-0.2587229,WALKING_UPSTAIRS,28
0.7218592,-0.2704768,-0.2370259,WALKING_UPSTAIRS,28
0.8050978,-0.2826796,-0.2421073,WALKING_UPSTAIRS,28
0.85258,-0.2820418,-0.2473445,WALKING_UPSTAIRS,28
0.8641658,-0.230696,-0.2288193,WALKING_UPSTAIRS,28
0.8600167,-0.1606197,-0.242802,WALKING_UPSTAIRS,28
0.8411903,-0.1134461,-0.2602744,WALKING_UPSTAIRS,28
0.9011419,-0.1075861,-0.2737801,WALKING_UPSTAIRS,28
0.9634851,-0.1230563,-0.2962186,WALKING_UPSTAIRS,28
0.9765292,-0.1316308,-0.2731116,WALKING_UPSTAIRS,28
0.973456,-0.1504802,-0.2430569,WALKING_UPSTAIRS,28
0.9762147,-0.1574599,-0.2287609,WALKING_UPSTAIRS,28
1.004086,-0.163364,-0.2021003,WALKING_UPSTAIRS,28
1.00064,-0.2031085,-0.1990387,WALKING_UPSTAIRS,28
1.024982,-0.2710226,-0.1946035,WALKING_UPSTAIRS,28
1.124421,-0.3449719,-0.1752946,WALKING_UPSTAIRS,28
1.258706,-0.3353757,-0.2486885,WALKING_UPSTAIRS,28
1.463355,-0.2552284,-0.4398004,WALKING_UPSTAIRS,28
1.618986,-0.2306379,-0.5717672,WALKING_UPSTAIRS,28
1.583699,-0.2842604,-0.5189615,WALKING_UPSTAIRS,28
1.389423,-0.3673994,-0.4653932,WALKING_UPSTAIRS,28
1.102155,-0.3994846,-0.5385623,WALKING_UPSTAIRS,28
0.9374658,-0.386504,-0.572561,WALKING_UPSTAIRS,28
1.008524,-0.3917264,-0.5664727,WALKING_UPSTAIRS,28
1.073,-0.3392925,-0.5455199,WALKING_UPSTAIRS,28
1.044176,-0.235864,-0.4040356,WALKING_UPSTAIRS,28
0.975694,-0.2023638,-0.2799834,WALKING_UPSTAIRS,28
0.8267489,-0.2289796,-0.2261052,WALKING_UPSTAIRS,28
0.7819688,-0.2656153,-0.1888008,WALKING_UPSTAIRS,28
0.8471362,-0.3049404,-0.2191986,WALKING_UPSTAIRS,28
0.7934999,-0.3231765,-0.2342314,WALKING_UPSTAIRS,28
0.7348909,-0.2997213,-0.2493542,WALKING_UPSTAIRS,28
0.7043512,-0.2762115,-0.2735696,WALKING_UPSTAIRS,28
0.648559,-0.267761,-0.2297264,WALKING_UPSTAIRS,28
0.6611358,-0.2524788,-0.197427,WALKING_UPSTAIRS,28
0.6974576,-0.2738705,-0.1643813,WALKING_UPSTAIRS,28
0.7472347,-0.3001435,-0.1194162,WALKING_UPSTAIRS,28
0.7624953,-0.2866154,-0.1255468,WALKING_UPSTAIRS,28
0.7514037,-0.2788344,-0.1485546,WALKING_UPSTAIRS,28
0.8189248,-0.2699373,-0.1525426,WALKING_UPSTAIRS,28
0.8287671,-0.2692787,-0.1439346,WALKING_UPSTAIRS,28
0.814249,-0.283535,-0.1339485,WALKING_UPSTAIRS,28
0.8557533,-0.3004912,-0.1057968,WALKING_UPSTAIRS,28
0.8398083,-0.3523037,-0.1006811,WALKING_UPSTAIRS,28
0.8365877,-0.3940175,-0.1137488,WALKING_UPSTAIRS,28
0.8567784,-0.3865316,-0.07975284,WALKING_UPSTAIRS,28
0.8682315,-0.3624123,-0.04489229,WALKING_UPSTAIRS,28
0.9299829,-0.3282018,-0.02575967,WALKING_UPSTAIRS,28
0.9828117,-0.2920039,-0.03764238,WALKING_UPSTAIRS,28
1.025195,-0.2676457,-0.06207446,WALKING_UPSTAIRS,28
1.135654,-0.2675462,-0.05259521,WALKING_UPSTAIRS,28
1.287291,-0.3417672,-0.09531686,WALKING_UPSTAIRS,28
1.384647,-0.5555911,-0.1571657,WALKING_UPSTAIRS,28
1.481869,-0.8202,-0.1557229,WALKING_UPSTAIRS,28
1.557735,-0.859932,-0.1499044,WALKING_UPSTAIRS,28
1.282428,-0.6179478,-0.1709463,WALKING_UPSTAIRS,28
0.8485052,-0.3998824,-0.199946,WALKING_UPSTAIRS,28
0.7586361,-0.3532827,-0.221503,WALKING_UPSTAIRS,28
0.7675457,-0.3212787,-0.2698829,WALKING_UPSTAIRS,28
0.7505304,-0.3017692,-0.3274571,WALKING_UPSTAIRS,28
0.9312134,-0.3675605,-0.3178075,WALKING_UPSTAIRS,28
1.016448,-0.3994882,-0.2759262,WALKING_UPSTAIRS,28
0.948972,-0.3897058,-0.2212847,WALKING_UPSTAIRS,28
0.9090929,-0.3884531,-0.1630542,WALKING_UPSTAIRS,28
0.7889729,-0.3310074,-0.180732,WALKING_UPSTAIRS,28
0.7359806,-0.2671252,-0.2161746,WALKING_UPSTAIRS,28
0.7528392,-0.2387253,-0.2046194,WALKING_UPSTAIRS,28
0.6798297,-0.2280767,-0.2224945,WALKING_UPSTAIRS,28
0.6438227,-0.2363277,-0.2447185,WALKING_UPSTAIRS,28
0.6516828,-0.2243688,-0.2406461,WALKING_UPSTAIRS,28
0.7069466,-0.2220209,-0.2576386,WALKING_UPSTAIRS,28
0.7949253,-0.2107988,-0.2571466,WALKING_UPSTAIRS,28
0.8149507,-0.1637083,-0.241478,WALKING_UPSTAIRS,28
0.8257455,-0.1358215,-0.2324976,WALKING_UPSTAIRS,28
0.8444914,-0.1056174,-0.2235269,WALKING_UPSTAIRS,28
0.8816961,-0.08929304,-0.2476377,WALKING_UPSTAIRS,28
0.964121,-0.09042971,-0.274843,WALKING_UPSTAIRS,28
1.039014,-0.1135174,-0.2789611,WALKING_UPSTAIRS,28
1.066177,-0.1957662,-0.244597,WALKING_UPSTAIRS,28
1.056444,-0.2339034,-0.1842512,WALKING_UPSTAIRS,28
1.079302,-0.224038,-0.1827898,WALKING_UPSTAIRS,28
1.1501,-0.2457421,-0.2093212,WALKING_UPSTAIRS,28
1.247696,-0.2760133,-0.2384934,WALKING_UPSTAIRS,28
1.359161,-0.2928782,-0.3340503,WALKING_UPSTAIRS,28
1.476723,-0.2656366,-0.46146,WALKING_UPSTAIRS,28
1.537398,-0.237752,-0.5233653,WALKING_UPSTAIRS,28
1.337424,-0.2886533,-0.5041123,WALKING_UPSTAIRS,28
0.9879608,-0.3888543,-0.5012672,WALKING_UPSTAIRS,28
0.8947832,-0.4680452,-0.526929,WALKING_UPSTAIRS,28
1.008994,-0.4670006,-0.5125418,WALKING_UPSTAIRS,28
1.066451,-0.4046058,-0.4920376,WALKING_UPSTAIRS,28
1.081261,-0.3479819,-0.4578451,WALKING_UPSTAIRS,28
1.014086,-0.261461,-0.3378532,WALKING_UPSTAIRS,28
0.8651064,-0.1494932,-0.1921984,WALKING_UPSTAIRS,28
0.8465837,-0.1591898,-0.1783261,WALKING_UPSTAIRS,28
0.9085116,-0.2509706,-0.2389168,WALKING_UPSTAIRS,28
0.90606,-0.2849057,-0.2103055,WALKING_UPSTAIRS,28
0.9077452,-0.3171556,-0.2056255,WALKING_UPSTAIRS,28
0.8740172,-0.3366693,-0.2319977,WALKING_UPSTAIRS,28
0.7610591,-0.3276297,-0.1774503,WALKING_UPSTAIRS,28
0.6850906,-0.3466466,-0.1671131,WALKING_UPSTAIRS,28
0.7042825,-0.3195703,-0.17813,WALKING_UPSTAIRS,28
0.7322637,-0.284679,-0.1533955,WALKING_UPSTAIRS,28
0.6987941,-0.28231,-0.1522964,WALKING_UPSTAIRS,28
0.6860794,-0.2577338,-0.1388401,WALKING_UPSTAIRS,28
0.6848226,-0.2561998,-0.1337108,WALKING_UPSTAIRS,28
